source_id,trait,mu,n,sd,source,se
Iris acutiloba,adaxial_stomatal_length_um,28.8,NA,NA,zarinkamar_density_2006,NA
Iris acutiloba,abaxial_stomatal_length_um,33.17,NA,NA,zarinkamar_density_2006,NA
Juncus articulatus,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_density_2006,NA
Juncus articulatus,abaxial_stomatal_density_mm2,35,NA,NA,zarinkamar_density_2006,NA
Juncus articulatus,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_density_2006,NA
Juncus articulatus,abaxial_stomatal_length_um,21.6,NA,NA,zarinkamar_density_2006,NA
Luzula multiflora,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_density_2006,NA
Luzula multiflora,abaxial_stomatal_density_mm2,83.89,NA,NA,zarinkamar_density_2006,NA
Luzula multiflora,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_density_2006,NA
Luzula multiflora,abaxial_stomatal_length_um,35.3,NA,NA,zarinkamar_density_2006,NA
Muscari neglectum,adaxial_stomatal_density_mm2,98.76,NA,NA,zarinkamar_density_2006,NA
Muscari neglectum,abaxial_stomatal_density_mm2,75.53,NA,NA,zarinkamar_density_2006,NA
Muscari neglectum,adaxial_stomatal_length_um,34.444,NA,NA,zarinkamar_density_2006,NA
Muscari neglectum,abaxial_stomatal_length_um,37.222,NA,NA,zarinkamar_density_2006,NA
Orchis adenochilla,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_density_2006,NA
Orchis adenochilla,abaxial_stomatal_density_mm2,25.31,NA,NA,zarinkamar_density_2006,NA
Orchis adenochilla,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_density_2006,NA
Orchis adenochilla,abaxial_stomatal_length_um,65.3,NA,NA,zarinkamar_density_2006,NA
Orchis punctulata,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_density_2006,NA
Orchis punctulata,abaxial_stomatal_density_mm2,40,NA,NA,zarinkamar_density_2006,NA
Orchis punctulata,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_density_2006,NA
Orchis punctulata,abaxial_stomatal_length_um,67.4,NA,NA,zarinkamar_density_2006,NA
Polygonatum orientale,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_density_2006,NA
Polygonatum orientale,abaxial_stomatal_density_mm2,63.72,NA,NA,zarinkamar_density_2006,NA
Polygonatum orientale,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_density_2006,NA
Polygonatum orientale,abaxial_stomatal_length_um,29.711,NA,NA,zarinkamar_density_2006,NA
Scilla mischtschenkoana,adaxial_stomatal_density_mm2,27.21,NA,NA,zarinkamar_density_2006,NA
Scilla mischtschenkoana,abaxial_stomatal_density_mm2,20.89,NA,NA,zarinkamar_density_2006,NA
Scilla mischtschenkoana,adaxial_stomatal_length_um,56.123,NA,NA,zarinkamar_density_2006,NA
Scilla mischtschenkoana,abaxial_stomatal_length_um,65.31,NA,NA,zarinkamar_density_2006,NA
Acer campestre,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Acer campestre,abaxial_stomatal_density_mm2,410,NA,NA,zarinkamar_stomatal_2007,NA
Acer campestre,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Acer campestre,abaxial_stomatal_length_um,22.06,NA,NA,zarinkamar_stomatal_2007,NA
Acer hyrcanum,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Acer hyrcanum,abaxial_stomatal_density_mm2,366,NA,NA,zarinkamar_stomatal_2007,NA
Acer hyrcanum,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Acer hyrcanum,abaxial_stomatal_length_um,23.14,NA,NA,zarinkamar_stomatal_2007,NA
Acer monspessulanum,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Acer monspessulanum,abaxial_stomatal_density_mm2,510,NA,NA,zarinkamar_stomatal_2007,NA
Acer monspessulanum,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Acer monspessulanum,abaxial_stomatal_length_um,22.78,NA,NA,zarinkamar_stomatal_2007,NA
Achillea biebersteinii,adaxial_stomatal_density_mm2,73.73,NA,NA,zarinkamar_stomatal_2007,NA
Achillea biebersteinii,abaxial_stomatal_density_mm2,37,NA,NA,zarinkamar_stomatal_2007,NA
Achillea biebersteinii,adaxial_stomatal_length_um,32.87,NA,NA,zarinkamar_stomatal_2007,NA
Achillea biebersteinii,abaxial_stomatal_length_um,32.667,NA,NA,zarinkamar_stomatal_2007,NA
Achillea millefolium,adaxial_stomatal_density_mm2,89.68,NA,NA,zarinkamar_stomatal_2007,NA
Achillea millefolium,abaxial_stomatal_density_mm2,39.73,NA,NA,zarinkamar_stomatal_2007,NA
Achillea millefolium,adaxial_stomatal_length_um,35.528,NA,NA,zarinkamar_stomatal_2007,NA
Achillea millefolium,abaxial_stomatal_length_um,35.317,NA,NA,zarinkamar_stomatal_2007,NA
Adonis aestivalis,adaxial_stomatal_density_mm2,46.41,NA,NA,zarinkamar_stomatal_2007,NA
Adonis aestivalis,abaxial_stomatal_density_mm2,27.42,NA,NA,zarinkamar_stomatal_2007,NA
Adonis aestivalis,adaxial_stomatal_length_um,65.5,NA,NA,zarinkamar_stomatal_2007,NA
Adonis aestivalis,abaxial_stomatal_length_um,61.33,NA,NA,zarinkamar_stomatal_2007,NA
Agrimonia eupatoria,adaxial_stomatal_density_mm2,0.188,NA,NA,zarinkamar_stomatal_2007,NA
Agrimonia eupatoria,abaxial_stomatal_density_mm2,230.76,NA,NA,zarinkamar_stomatal_2007,NA
Agrimonia eupatoria,adaxial_stomatal_length_um,28.5,NA,NA,zarinkamar_stomatal_2007,NA
Agrimonia eupatoria,abaxial_stomatal_length_um,26.819,NA,NA,zarinkamar_stomatal_2007,NA
Ajuga comata,adaxial_stomatal_density_mm2,47.37,NA,NA,zarinkamar_stomatal_2007,NA
Ajuga comata,abaxial_stomatal_density_mm2,154,NA,NA,zarinkamar_stomatal_2007,NA
Ajuga comata,adaxial_stomatal_length_um,26.417,NA,NA,zarinkamar_stomatal_2007,NA
Ajuga comata,abaxial_stomatal_length_um,26.5,NA,NA,zarinkamar_stomatal_2007,NA
Ajuga orientalis,adaxial_stomatal_density_mm2,76.88,NA,NA,zarinkamar_stomatal_2007,NA
Ajuga orientalis,abaxial_stomatal_density_mm2,227.6,NA,NA,zarinkamar_stomatal_2007,NA
Ajuga orientalis,adaxial_stomatal_length_um,27.917,NA,NA,zarinkamar_stomatal_2007,NA
Ajuga orientalis,abaxial_stomatal_length_um,26.45,NA,NA,zarinkamar_stomatal_2007,NA
Albovia tripartita,adaxial_stomatal_density_mm2,3.7,NA,NA,zarinkamar_stomatal_2007,NA
Albovia tripartita,abaxial_stomatal_density_mm2,144.8,NA,NA,zarinkamar_stomatal_2007,NA
Albovia tripartita,adaxial_stomatal_length_um,29.62,NA,NA,zarinkamar_stomatal_2007,NA
Albovia tripartita,abaxial_stomatal_length_um,25.32,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla erythropoda,adaxial_stomatal_density_mm2,78.52,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla erythropoda,abaxial_stomatal_density_mm2,248.95,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla erythropoda,adaxial_stomatal_length_um,26.1,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla erythropoda,abaxial_stomatal_length_um,24.76,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla fluminea,adaxial_stomatal_density_mm2,53.58,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla fluminea,abaxial_stomatal_density_mm2,270.88,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla fluminea,adaxial_stomatal_length_um,28.2,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla fluminea,abaxial_stomatal_length_um,28.46,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla persica,adaxial_stomatal_density_mm2,76.25,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla persica,abaxial_stomatal_density_mm2,255,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla persica,adaxial_stomatal_length_um,24.7,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla persica,abaxial_stomatal_length_um,22.56,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla pseudo-cartalinica,adaxial_stomatal_density_mm2,40.87,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla pseudo-cartalinica,abaxial_stomatal_density_mm2,228.05,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla pseudo-cartalinica,adaxial_stomatal_length_um,26.06,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla pseudo-cartalinica,abaxial_stomatal_length_um,25.73,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla sericata,adaxial_stomatal_density_mm2,75.24,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla sericata,abaxial_stomatal_density_mm2,231.2,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla sericata,adaxial_stomatal_length_um,29.19,NA,NA,zarinkamar_stomatal_2007,NA
Alchemilla sericata,abaxial_stomatal_length_um,27.91,NA,NA,zarinkamar_stomatal_2007,NA
Alliaria petiolata,adaxial_stomatal_density_mm2,9.81,NA,NA,zarinkamar_stomatal_2007,NA
Alliaria petiolata,abaxial_stomatal_density_mm2,163.16,NA,NA,zarinkamar_stomatal_2007,NA
Alliaria petiolata,adaxial_stomatal_length_um,10.11,NA,NA,zarinkamar_stomatal_2007,NA
Alliaria petiolata,abaxial_stomatal_length_um,20.54,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum desertorum,adaxial_stomatal_density_mm2,69.57,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum desertorum,abaxial_stomatal_density_mm2,189.8,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum desertorum,adaxial_stomatal_length_um,26.66,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum desertorum,abaxial_stomatal_length_um,26.33,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum linifolium,adaxial_stomatal_density_mm2,186,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum linifolium,abaxial_stomatal_density_mm2,473.3,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum linifolium,adaxial_stomatal_length_um,20.1,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum linifolium,abaxial_stomatal_length_um,21.96,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum longistylum,adaxial_stomatal_density_mm2,98.07,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum longistylum,abaxial_stomatal_density_mm2,210.9,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum longistylum,adaxial_stomatal_length_um,20.16,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum longistylum,abaxial_stomatal_length_um,22.16,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum minutum,adaxial_stomatal_density_mm2,122.9,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum minutum,abaxial_stomatal_density_mm2,263.6,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum minutum,adaxial_stomatal_length_um,22.74,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum minutum,abaxial_stomatal_length_um,25.45,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum sibiricum,adaxial_stomatal_density_mm2,151,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum sibiricum,abaxial_stomatal_density_mm2,279.8,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum sibiricum,adaxial_stomatal_length_um,21.037,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum sibiricum,abaxial_stomatal_length_um,21.787,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum strigosum,adaxial_stomatal_density_mm2,122.29,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum strigosum,abaxial_stomatal_density_mm2,210.35,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum strigosum,adaxial_stomatal_length_um,24.474,NA,NA,zarinkamar_stomatal_2007,NA
Alyssum strigosum,abaxial_stomatal_length_um,24.652,NA,NA,zarinkamar_stomatal_2007,NA
Amygdalus fenzliana,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Amygdalus fenzliana,abaxial_stomatal_density_mm2,207.6,NA,NA,zarinkamar_stomatal_2007,NA
Amygdalus fenzliana,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Amygdalus fenzliana,abaxial_stomatal_length_um,37.133,NA,NA,zarinkamar_stomatal_2007,NA
Anagallis arvensis,adaxial_stomatal_density_mm2,35.15,NA,NA,zarinkamar_stomatal_2007,NA
Anagallis arvensis,abaxial_stomatal_density_mm2,83.71,NA,NA,zarinkamar_stomatal_2007,NA
Anagallis arvensis,adaxial_stomatal_length_um,42.58,NA,NA,zarinkamar_stomatal_2007,NA
Anagallis arvensis,abaxial_stomatal_length_um,38.33,NA,NA,zarinkamar_stomatal_2007,NA
Androsace villosa,adaxial_stomatal_density_mm2,63.79,NA,NA,zarinkamar_stomatal_2007,NA
Androsace villosa,abaxial_stomatal_density_mm2,60.55,NA,NA,zarinkamar_stomatal_2007,NA
Androsace villosa,adaxial_stomatal_length_um,35.69,NA,NA,zarinkamar_stomatal_2007,NA
Androsace villosa,abaxial_stomatal_length_um,37.007,NA,NA,zarinkamar_stomatal_2007,NA
Anemone albana,adaxial_stomatal_density_mm2,120,NA,NA,zarinkamar_stomatal_2007,NA
Anemone albana,abaxial_stomatal_density_mm2,161.7,NA,NA,zarinkamar_stomatal_2007,NA
Anemone albana,adaxial_stomatal_length_um,33.9,NA,NA,zarinkamar_stomatal_2007,NA
Anemone albana,abaxial_stomatal_length_um,38.4,NA,NA,zarinkamar_stomatal_2007,NA
Anthemis triumfettii,adaxial_stomatal_density_mm2,110.67,NA,NA,zarinkamar_stomatal_2007,NA
Anthemis triumfettii,abaxial_stomatal_density_mm2,72.67,NA,NA,zarinkamar_stomatal_2007,NA
Anthemis triumfettii,adaxial_stomatal_length_um,33.687,NA,NA,zarinkamar_stomatal_2007,NA
Anthemis triumfettii,abaxial_stomatal_length_um,35.58,NA,NA,zarinkamar_stomatal_2007,NA
Anthyllis biossieri,adaxial_stomatal_density_mm2,240.72,NA,NA,zarinkamar_stomatal_2007,NA
Anthyllis biossieri,abaxial_stomatal_density_mm2,147.08,NA,NA,zarinkamar_stomatal_2007,NA
Anthyllis biossieri,adaxial_stomatal_length_um,24.81,NA,NA,zarinkamar_stomatal_2007,NA
Anthyllis biossieri,abaxial_stomatal_length_um,26.41,NA,NA,zarinkamar_stomatal_2007,NA
Arabis sagittata,adaxial_stomatal_density_mm2,172.3,NA,NA,zarinkamar_stomatal_2007,NA
Arabis sagittata,abaxial_stomatal_density_mm2,282.7,NA,NA,zarinkamar_stomatal_2007,NA
Arabis sagittata,adaxial_stomatal_length_um,19.647,NA,NA,zarinkamar_stomatal_2007,NA
Arabis sagittata,abaxial_stomatal_length_um,17.693,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria dianthoides,adaxial_stomatal_density_mm2,95.42,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria dianthoides,abaxial_stomatal_density_mm2,122.5,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria dianthoides,adaxial_stomatal_length_um,32.18,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria dianthoides,abaxial_stomatal_length_um,36.35,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria gypsophiloides,adaxial_stomatal_density_mm2,82.2,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria gypsophiloides,abaxial_stomatal_density_mm2,95,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria gypsophiloides,adaxial_stomatal_length_um,32.67,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria gypsophiloides,abaxial_stomatal_length_um,33.733,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria serpyllifolia,adaxial_stomatal_density_mm2,117.4,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria serpyllifolia,abaxial_stomatal_density_mm2,166.7,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria serpyllifolia,adaxial_stomatal_length_um,27.67,NA,NA,zarinkamar_stomatal_2007,NA
Arenaria serpyllifolia,abaxial_stomatal_length_um,27.71,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia absinthium,adaxial_stomatal_density_mm2,21.95,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia absinthium,abaxial_stomatal_density_mm2,120.57,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia absinthium,adaxial_stomatal_length_um,33.721,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia absinthium,abaxial_stomatal_length_um,33.858,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia armeniaca,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia armeniaca,abaxial_stomatal_density_mm2,275.8,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia armeniaca,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia armeniaca,abaxial_stomatal_length_um,24.45,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia chamaemellifolia,adaxial_stomatal_density_mm2,37.22,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia chamaemellifolia,abaxial_stomatal_density_mm2,127.83,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia chamaemellifolia,adaxial_stomatal_length_um,31.231,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia chamaemellifolia,abaxial_stomatal_length_um,33.184,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia fragrans,adaxial_stomatal_density_mm2,136.77,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia fragrans,abaxial_stomatal_density_mm2,141.84,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia fragrans,adaxial_stomatal_length_um,25.087,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia fragrans,abaxial_stomatal_length_um,26.95,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia scoparia,adaxial_stomatal_density_mm2,112.49,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia scoparia,abaxial_stomatal_density_mm2,131.25,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia scoparia,adaxial_stomatal_length_um,26.506,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia scoparia,abaxial_stomatal_length_um,26.61,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia splendens,adaxial_stomatal_density_mm2,74.8,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia splendens,abaxial_stomatal_density_mm2,108.13,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia splendens,adaxial_stomatal_length_um,35.963,NA,NA,zarinkamar_stomatal_2007,NA
Artemisia splendens,abaxial_stomatal_length_um,36.04,NA,NA,zarinkamar_stomatal_2007,NA
Asperugo procumbens,adaxial_stomatal_density_mm2,109.2,NA,NA,zarinkamar_stomatal_2007,NA
Asperugo procumbens,abaxial_stomatal_density_mm2,218.3,NA,NA,zarinkamar_stomatal_2007,NA
Asperugo procumbens,adaxial_stomatal_length_um,25.8,NA,NA,zarinkamar_stomatal_2007,NA
Asperugo procumbens,abaxial_stomatal_length_um,22.8,NA,NA,zarinkamar_stomatal_2007,NA
Asperula glomerata,adaxial_stomatal_density_mm2,66.21,NA,NA,zarinkamar_stomatal_2007,NA
Asperula glomerata,abaxial_stomatal_density_mm2,80.07,NA,NA,zarinkamar_stomatal_2007,NA
Asperula glomerata,adaxial_stomatal_length_um,38.169,NA,NA,zarinkamar_stomatal_2007,NA
Asperula glomerata,abaxial_stomatal_length_um,39.48,NA,NA,zarinkamar_stomatal_2007,NA
Asperula molluginoides,adaxial_stomatal_density_mm2,1.41,NA,NA,zarinkamar_stomatal_2007,NA
Asperula molluginoides,abaxial_stomatal_density_mm2,70.64,NA,NA,zarinkamar_stomatal_2007,NA
Asperula molluginoides,adaxial_stomatal_length_um,46.67,NA,NA,zarinkamar_stomatal_2007,NA
Asperula molluginoides,abaxial_stomatal_length_um,34.6,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus alyssoides,adaxial_stomatal_density_mm2,174.15,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus alyssoides,abaxial_stomatal_density_mm2,133.01,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus alyssoides,adaxial_stomatal_length_um,24.18,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus alyssoides,abaxial_stomatal_length_um,23.99,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus aureus,adaxial_stomatal_density_mm2,284.3,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus aureus,abaxial_stomatal_density_mm2,222.3,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus aureus,adaxial_stomatal_length_um,19.52,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus aureus,abaxial_stomatal_length_um,18.14,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus bicolor,adaxial_stomatal_density_mm2,170.17,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus bicolor,abaxial_stomatal_density_mm2,158.67,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus bicolor,adaxial_stomatal_length_um,23.59,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus bicolor,abaxial_stomatal_length_um,22.63,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus glycyphyllus,adaxial_stomatal_density_mm2,NA,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus glycyphyllus,abaxial_stomatal_density_mm2,109.96,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus glycyphyllus,adaxial_stomatal_length_um,NA,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus glycyphyllus,abaxial_stomatal_length_um,31.39,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus hamosus,adaxial_stomatal_density_mm2,204.1,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus hamosus,abaxial_stomatal_density_mm2,198.9,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus hamosus,adaxial_stomatal_length_um,24.67,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus hamosus,abaxial_stomatal_length_um,23.92,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus hirticalyx,adaxial_stomatal_density_mm2,349.5,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus hirticalyx,abaxial_stomatal_density_mm2,384.07,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus hirticalyx,adaxial_stomatal_length_um,18.98,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus hirticalyx,abaxial_stomatal_length_um,19.45,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus macrourus,adaxial_stomatal_density_mm2,184.9,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus macrourus,abaxial_stomatal_density_mm2,179.52,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus macrourus,adaxial_stomatal_length_um,20.92,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus macrourus,abaxial_stomatal_length_um,20.13,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus microcephalus,adaxial_stomatal_density_mm2,241.59,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus microcephalus,abaxial_stomatal_density_mm2,201.32,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus microcephalus,adaxial_stomatal_length_um,20.64,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus microcephalus,abaxial_stomatal_length_um,20.56,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus onobrychioides,adaxial_stomatal_density_mm2,167.31,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus onobrychioides,abaxial_stomatal_density_mm2,120.2,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus onobrychioides,adaxial_stomatal_length_um,24.88,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus onobrychioides,abaxial_stomatal_length_um,23.77,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus pinetorum,adaxial_stomatal_density_mm2,176.21,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus pinetorum,abaxial_stomatal_density_mm2,174.41,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus pinetorum,adaxial_stomatal_length_um,23.56,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus pinetorum,abaxial_stomatal_length_um,23.45,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus schistosus,adaxial_stomatal_density_mm2,161.01,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus schistosus,abaxial_stomatal_density_mm2,159.79,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus schistosus,adaxial_stomatal_length_um,27.84,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus schistosus,abaxial_stomatal_length_um,27.2,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus tribulodies,adaxial_stomatal_density_mm2,231.1,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus tribulodies,abaxial_stomatal_density_mm2,393.9,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus tribulodies,adaxial_stomatal_length_um,20.66,NA,NA,zarinkamar_stomatal_2007,NA
Astragalus tribulodies,abaxial_stomatal_length_um,20.66,NA,NA,zarinkamar_stomatal_2007,NA
Atraphaxis spinosa,adaxial_stomatal_density_mm2,118.03,NA,NA,zarinkamar_stomatal_2007,NA
Atraphaxis spinosa,abaxial_stomatal_density_mm2,150.9,NA,NA,zarinkamar_stomatal_2007,NA
Atraphaxis spinosa,adaxial_stomatal_length_um,30.06,NA,NA,zarinkamar_stomatal_2007,NA
Atraphaxis spinosa,abaxial_stomatal_length_um,29.53,NA,NA,zarinkamar_stomatal_2007,NA
Betonica grandiflora,adaxial_stomatal_density_mm2,27,NA,NA,zarinkamar_stomatal_2007,NA
Betonica grandiflora,abaxial_stomatal_density_mm2,220.33,NA,NA,zarinkamar_stomatal_2007,NA
Betonica grandiflora,adaxial_stomatal_length_um,31.88,NA,NA,zarinkamar_stomatal_2007,NA
Betonica grandiflora,abaxial_stomatal_length_um,29.45,NA,NA,zarinkamar_stomatal_2007,NA
Buglossoides arvensis,adaxial_stomatal_density_mm2,143.51,NA,NA,zarinkamar_stomatal_2007,NA
Buglossoides arvensis,abaxial_stomatal_density_mm2,187.81,NA,NA,zarinkamar_stomatal_2007,NA
Buglossoides arvensis,adaxial_stomatal_length_um,27.43,NA,NA,zarinkamar_stomatal_2007,NA
Buglossoides arvensis,abaxial_stomatal_length_um,26.9,NA,NA,zarinkamar_stomatal_2007,NA
Bupleurum falcatum,adaxial_stomatal_density_mm2,210,NA,NA,zarinkamar_stomatal_2007,NA
Bupleurum falcatum,abaxial_stomatal_density_mm2,126.67,NA,NA,zarinkamar_stomatal_2007,NA
Bupleurum falcatum,adaxial_stomatal_length_um,17.7,NA,NA,zarinkamar_stomatal_2007,NA
Bupleurum falcatum,abaxial_stomatal_length_um,19.2,NA,NA,zarinkamar_stomatal_2007,NA
Bupleurum geradii,adaxial_stomatal_density_mm2,183.46,NA,NA,zarinkamar_stomatal_2007,NA
Bupleurum geradii,abaxial_stomatal_density_mm2,165.56,NA,NA,zarinkamar_stomatal_2007,NA
Bupleurum geradii,adaxial_stomatal_length_um,20.66,NA,NA,zarinkamar_stomatal_2007,NA
Bupleurum geradii,abaxial_stomatal_length_um,17.66,NA,NA,zarinkamar_stomatal_2007,NA
Calendula persicaria,adaxial_stomatal_density_mm2,53,NA,NA,zarinkamar_stomatal_2007,NA
Calendula persicaria,abaxial_stomatal_density_mm2,56.96,NA,NA,zarinkamar_stomatal_2007,NA
