resolved_name,family,source,source_id,abaxial_stomatal_density_mm2,adaxial_stomatal_density_mm2,abaxial_stomatal_length_um,adaxial_stomatal_length_um,phy_name,grass,c,h,j,m,b,abaxial_stomatal_area_um2,adaxial_stomatal_area_um2,abaxial_gmax,adaxial_gmax,abaxial_fs,adaxial_fs,genus,subspecies,chromostome_number_2n,ploidy_level_x,c_value_reference,c_value_note,dna_amount_2c_pg
Scaevola_kilaueae,Goodeniaceae,mckown_trait_2016,Scaevola kilaueae,138,109.6,42.6,43,Scaevola_kilaueae,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,907.3800000000001,924.5,1.9964674085462664,1.6004884675438598,0.12521844000000001,0.10132519999999999,Scaevola,NA,NA,NA,NA,NA,NA
Scaevola_mollis,Goodeniaceae,mckown_trait_2016,Scaevola mollis,323.8,2.02,38,36.2,Scaevola_mollis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,722,655.2200000000001,4.178630601775308,0.024833245353224672,0.2337836,0.0013235444000000002,Scaevola,NA,NA,NA,NA,NA,NA
Scaevola_procera,Goodeniaceae,mckown_trait_2016,Scaevola procera,193.9,70.7,41,36,Scaevola_procera,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,840.5,648,2.699822455467436,0.8643615785929029,0.16297295,0.045813599999999996,Scaevola,NA,NA,NA,NA,NA,NA
Schinus_molle,Anacardiaceae,huang_leaf_2019,Schinus molle,117.93,108.13,20.93,21.73,Schinus_molle,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,219.03244999999998,236.09645,0.8382374622682851,0.7979569629609992,0.0258304968285,0.0255291091385,Schinus,NA,NA,NA,NA,NA,NA
Schkuhria_pinnata,Asteraceae,rivera_meso-_2017,Schkuhria pinnata (Lam.) Kuntze ex Thell.,139.42,104.56,29.589,31.29,Schkuhria_pinnata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,437.75446049999994,489.53204999999997,1.4009702262704478,1.111078329372394,0.06103172688290999,0.051185471148,Schkuhria,NA,NA,NA,NA,NA,NA
Scilla_mischtschenkoana,Asparagaceae,zarinkamar_density_2006,Scilla mischtschenkoana,20.89,27.21,65.31,56.123,Scilla_mischtschenkoana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,2132.69805,1574.8955644999999,0.46333132509790304,0.5186124745634149,0.044552062264499995,0.04285290831004499,Scilla,NA,12,2,greilhuber_evolutionary_1982,NA,43.2
Scorzonera_laciniata,Asteraceae,zarinkamar_stomatal_2007,Scorzonera laciniata,151.67,125,30.9,30.75,Scorzonera_laciniata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,477.405,472.78125,1.591591846345369,1.305355106756432,0.07240801634999999,0.05909765625,Scorzonera,NA,NA,NA,NA,NA,NA
Scrophularia_oxysepala,Scrophulariaceae,zarinkamar_stomatal_2007,Scrophularia oxysepala,333.3,52.7,27,33.33,Scrophularia_oxysepala,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,364.5,555.44445,3.056135581453478,0.5965123894170307,0.12148785,0.029271922515,Scrophularia,NA,NA,NA,NA,NA,NA
Scrophularia_umbrosa,Scrophulariaceae,zarinkamar_stomatal_2007,Scrophularia umbrosa,279.3,2.1,21.86,26.5,Scrophularia_umbrosa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,238.9298,351.125,2.073455087763559,0.018898994911478485,0.06673309314,7.373624999999999e-4,Scrophularia,NA,NA,NA,NA,NA,NA
Scrophularia_variegata,Scrophulariaceae,zarinkamar_stomatal_2007,Scrophularia variegata,141.1,108.89,29.6,29.99,Scrophularia_variegata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,438.08000000000004,449.70005,1.4183789072324275,1.1090164880820783,0.061813088,0.0489678384445,Scrophularia,NA,NA,NA,NA,NA,NA
Scutellaria_pinnatifida,Lamiaceae,zarinkamar_stomatal_2007,Scutellaria pinnatifida,428.4,63.29,20.92,22.3,Scutellaria_pinnatifida,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,218.82320000000004,248.645,3.0435797208988116,0.4793066981352858,0.09374385888,0.01573674205,Scutellaria,NA,NA,NA,NA,NA,NA
Scutellaria_viscidula,Lamiaceae,yang_large-scale_2014,Scutellaria viscidula,359,183,14.4,15,Scutellaria_viscidula,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,103.68,112.5,1.7556198399708747,0.9322145738006908,0.03722112,0.0205875,Scutellaria,NA,NA,NA,zhang_new_2013,NA,0.88
Securigera_securidaca,Fabaceae,zarinkamar_stomatal_2007,Securigera securidaca,140.88,154,23.25,23.09,Securigera_securidaca,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,270.28125,266.57405,1.1123612196361425,1.2075863440418668,0.0380772225,0.041052403700000004,Securigera,NA,NA,NA,NA,NA,NA
Sedum_album,Crassulaceae,zlatkovic_epidermal_2017,Sedum album,81.25,111.72,22.77,22.61,Sedum_album,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,259.23645,255.60604999999998,0.6282896994324737,0.8578375029155365,0.0210629615625,0.028556307905999997,Sedum,NA,34,2,hart_evolution_1991,NA,0.3
Sedum_athoum,Crassulaceae,zlatkovic_epidermal_2017,Sedum athoum,100.73,100.72,19.71,19.12,Sedum_athoum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,194.24205,182.7872,0.6742469609884802,0.6539990906432388,0.0195660016965,0.018410326784,Sedum,NA,NA,NA,NA,NA,NA
Sedum_micranthum,Crassulaceae,zlatkovic_epidermal_2017,Sedum micranthum,115.1,133.49,22.42,22.98,Sedum_micranthum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,251.32820000000004,264.0402,0.8763638836811593,1.041771079429477,0.028927875820000004,0.035246726298000006,Sedum,NA,NA,NA,NA,NA,NA
Sedum_serpentini,Crassulaceae,zlatkovic_epidermal_2017,Sedum serpentini,53.48,61.48,21.21,20.52,Sedum_serpentini,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,224.93205000000003,210.5352,0.38521714352623704,0.4284348149303854,0.012029366034,0.012943704095999998,Sedum,NA,NA,NA,NA,NA,NA
Sedum_spurium,Crassulaceae,zarinkamar_stomatal_2007,Sedum spurium,57.32,53.19,34.988,34.848,Sedum_spurium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,612.080072,607.191552,0.6810811160242268,0.6294792052286434,0.03508442972704,0.03229651865088,Sedum,NA,28,4,hart_biosystematic_1993,used tetraploid,3.54
Sedum_subulatum,Crassulaceae,zarinkamar_stomatal_2007,Sedum subulatum,36.9,36.87,31.33,31,Sedum_subulatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,490.78444999999994,480.5,0.39260904474891845,0.3881578475107379,0.018109946204999994,0.017716034999999998,Sedum,NA,NA,NA,NA,NA,NA
Serratula_centauroides,Asteraceae,yang_large-scale_2014,Serratula centauroides,197,195,24,27.3,Serratula_centauroides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,288,372.64500000000004,1.6056504571692773,1.807884984928225,0.056735999999999995,0.072665775,Serratula,NA,NA,NA,NA,NA,NA
Serratula_quinquefolia,Asteraceae,zarinkamar_stomatal_2007,Serratula quinquefolia,206.9,3.786,24.342,27.57,Serratula_quinquefolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,296.266482,380.05245,1.7103708577282086,0.03544793291716123,0.061297535125799996,0.0014388785757,Serratula,NA,NA,NA,NA,NA,NA
Sesleria_caerulea,Poaceae,bucher_stomatal_2017,Sesleria caerulea (L.) Ard.,21.8,287.1,22.2,22.9,Sesleria_caerulea,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,61.605,65.55125,0.11602706697306761,1.5762261225110765,0.001342989,0.018819763875,Sesleria,NA,28,4,lysak_estimation_1998,NA,9.2
Setaria_viridis,Poaceae,zhao_difference_2020,Setaria viridis,248.6592115127399,261.2723599228064,17.9675,16.066,Setaria_viridis,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,40.35388203125,32.26454449999999,1.0711296756152584,1.0063546937296357,0.010034364487368747,0.008429833683349403,Setaria,NA,18,2,bennett_dna_1998,NA,1.6
Sherardia_arvensis,Rubiaceae,zarinkamar_stomatal_2007,Sherardia arvensis,169.06,88,30.52,29.75,Sherardia_arvensis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,465.73519999999996,442.53125,1.752261558194044,0.8890847920620067,0.07873719291199999,0.03894275,Sherardia,NA,NA,NA,NA,NA,NA
Sideritis_montana,Lamiaceae,zarinkamar_stomatal_2007,Sideritis montana,117.81,60.17,28.54,28.19,Sideritis_montana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,407.26579999999996,397.33805,1.141851598445235,0.5760346746916261,0.047979983898,0.0239078304685,Sideritis,NA,NA,NA,NA,NA,NA
Silene_persica,Caryophyllaceae,zarinkamar_stomatal_2007,Silene persica,106,65,35,34,Silene_persica,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,612.5,578,1.2599329940985657,0.7505261231692264,0.064925,0.03757,Silene,NA,NA,NA,NA,NA,NA
Silene_ruprechtii,Caryophyllaceae,zarinkamar_stomatal_2007,Silene ruprechtii,166,217,30,30.02,Silene_ruprechtii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,450,450.6002,1.6912308114854064,2.2122997037132213,0.0747,0.0977802434,Silene,NA,NA,NA,NA,NA,NA
Silene_spergulifolia,Caryophyllaceae,zarinkamar_stomatal_2007,Silene spergulifolia,104,150,30,29,Silene_spergulifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,450,420.5,1.0595662915330255,1.4772799256950835,0.046799999999999994,0.06307499999999999,Silene,NA,NA,NA,NA,NA,NA
Solanum_aculeatissimum,Solanaceae,chandra_epidermal_1967,Solanum aculeatissimum,172,145,20,23,Solanum_aculeatissimum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,200,264.5,1.1682397573312846,1.1325812763662308,0.03439999999999999,0.0383525,Solanum,NA,NA,NA,NA,NA,NA
Solanum_arcanum,Solanaceae,muir_unpublished_2021,Solanum arcanum,226.26970228666667,99.12434325333334,31.555885,38.032376666666664,Solanum_arcanum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,497.8869390666125,723.2308374576055,2.4248244894628095,1.280286977103175,0.11265672947502216,0.07168978178354342,Solanum,NA,NA,NA,NA,NA,NA
Solanum_aviculare,Solanaceae,juhasz_comparative_1968,Solanum aviculare,315,107,25.77,26.5,Solanum_aviculare,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,332.04645,351.125,2.756757163408305,0.9629487883467608,0.10459463174999999,0.037570374999999996,Solanum,NA,46,4,bennett_nuclear_1976,NA,1.8
Solanum_chacoense,Solanaceae,juhasz_comparative_1968,Solanum chacoense,219,24,27.37,28.43,Solanum_chacoense,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,374.55845000000005,404.13245,2.0356000443710585,0.23171899744833782,0.08202830055,0.0096991788,Solanum,NA,24,2,bennett_nuclear_1976,NA,1.2
Solanum_cheesmaniae,Solanaceae,muir_unpublished_2021,Solanum cheesmaniae,171.920607125,48.01517805,28.840445833333337,30.733567424242423,Solanum_cheesmaniae,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,415.88565793271715,472.27608331022753,1.6838501706752345,0.5011469105088675,0.07149931480637281,0.02267642022889721,Solanum,NA,NA,NA,NA,NA,NA
Solanum_chilense,Solanaceae,muir_unpublished_2021,Solanum chilense,279.04261529999997,54.29071803666667,26.11221666666667,28.741971317181843,Solanum_chilense,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,340.92392962347225,413.0504575988519,2.474502026013577,0.5299265474001756,0.09513230494048681,0.02242480592841541,Solanum,NA,NA,NA,NA,NA,NA
Solanum_chmielewskii,Solanaceae,muir_unpublished_2021,Solanum chmielewskii,233.28955049166663,132.00525393041667,28.02981225490196,31.660788279727093,Solanum_chmielewskii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,392.83518752252604,501.20275724685223,2.220695510482195,1.4193401228496578,0.09164434431443967,0.0661613972409957,Solanum,NA,NA,NA,NA,NA,NA
Solanum_dulcamara,Solanaceae,juhasz_comparative_1968,Solanum dulcamara,287,33,24.33,24.43,Solanum_dulcamara,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,295.97444999999993,298.41245,2.371360301138004,0.2737858168496827,0.08494466714999997,0.009847610849999997,Solanum,NA,20,NA,pustahija_small_2013,NA,2.2
Solanum_galapagense,Solanaceae,muir_unpublished_2021,Solanum galapagense,272.18330414166667,157.47227085833333,30.396035745614036,31.14314585421888,Solanum_galapagense,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,461.95949452432313,484.94776684857527,2.809648349729751,1.6654826372060831,0.12573766159924443,0.07636582609332272,Solanum,NA,NA,NA,NA,NA,NA
Solanum_giganteum,Solanaceae,juhasz_comparative_1968,Solanum giganteum,279,12,23.63,25.67,Solanum_giganteum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,279.18845,329.47445000000005,2.2389348909712132,0.10461179501404912,0.07789357755,0.0039536934000000004,Solanum,NA,24,2,bennett_nuclear_1976,NA,3.8
Solanum_habrochaites,Solanaceae,muir_unpublished_2021,Solanum habrochaites,241.79801518666667,53.94045534133333,26.041896666666663,31.485002415858997,Solanum_habrochaites,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,339.09019099867214,495.6526885633234,2.138448926773224,0.5767556778795941,0.08199133515274663,0.026735731712261745,Solanum,NA,NA,NA,NA,NA,NA
Solanum_incanum,Solanaceae,chandra_epidermal_1967,Solanum incanum,112,80,25,20,Solanum_incanum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,312.5,200,0.9508928257347666,0.5433673289912951,0.034999999999999996,0.016,Solanum,NA,24,2,bennett_nuclear_1976,NA,2.4
Solanum_laciniatum,Solanaceae,juhasz_comparative_1968,Solanum laciniatum,221,43,33.13,32.73,Solanum_laciniatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,548.7984500000001,535.6264499999999,2.4864930460596475,0.4779560907181618,0.12128445745000001,0.02303193734999999,Solanum,NA,92,4,bennett_nuclear_1976,NA,3.6
Solanum_lycopersicoides,Solanaceae,muir_unpublished_2021,Solanum lycopersicoides,168.9044561111111,134.85113835888887,36.58835299145299,35.128566666666664,Solanum_lycopersicoides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,669.3537873135836,617.0080980272221,2.098734526677999,1.6087500974274394,0.11305683739211315,0.0832042443956238,Solanum,NA,NA,NA,NA,NA,NA
Solanum_lycopersicum,Solanaceae,muir_unpublished_2021,Solanum lycopersicum var cerasiforme,217.16287216666663,93.40338587888888,32.54643333333333,33.966544444444445,Solanum_lycopersicum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,529.6351613605556,576.8630707482099,2.400283384570969,1.0774261839496393,0.11501709284151418,0.05388096399637582,NA,NA,NA,NA,NA,NA,NA
Solanum_neorickii,Solanaceae,muir_unpublished_2021,Solanum neorickii,219.67308815333337,115.70344423933334,28.294663333333332,31.21129238310709,Solanum_neorickii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,400.2939865733389,487.07238611189933,2.110838105475611,1.2263984096510425,0.0879338161997743,0.05635595266701718,Solanum,NA,NA,NA,NA,NA,NA
Solanum_pennellii,Solanaceae,muir_unpublished_2021,Solanum pennellii,109.894921195,102.59778167166668,31.90264846387273,34.03235161647993,Solanum_pennellii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,508.88948950472053,579.100478273862,1.1906329569660836,1.1857782218925694,0.05592437034608504,0.05941442443589945,Solanum,NA,NA,NA,NA,NA,NA
Solanum_peruvianum,Solanaceae,muir_unpublished_2021,Solanum peruvianum,269.35201400666665,70.519556332,28.353643333333338,32.90091352865601,Solanum_peruvianum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,401.964545136939,541.2350555100501,2.5935978566536395,0.7879362251161589,0.10826995979190819,0.03816765598589412,Solanum,NA,NA,NA,NA,NA,NA
Solanum_pimpinellifolium,Solanaceae,muir_unpublished_2021,Solanum pimpinellifolium,334.6176298866667,203.61938121333333,27.261603333333333,29.87709333333333,Solanum_pimpinellifolium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,371.59750815200556,446.3203530243555,3.097945352215555,2.0660032317247623,0.12434307744961541,0.09087947410573574,Solanum,NA,NA,NA,NA,NA,NA
Solanum_simile,Solanaceae,juhasz_comparative_1968,Solanum simile,211,101,29.73,29.27,Solanum_simile,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,441.93645000000004,428.36645,2.130349722363915,1.003962833548185,0.09324859095,0.04326501145,Solanum,NA,NA,NA,NA,NA,NA
Solanum_sitiens,Solanaceae,muir_unpublished_2021,Solanum sitiens,83.67386651222222,80.56042031555556,36.02484800078901,35.01877585978836,Solanum_sitiens,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,648.8948367399759,613.157331359048,1.0236831019399628,0.9580677543382855,0.054295539949850966,0.04939621233384928,Solanum,NA,NA,NA,NA,NA,NA
Solanum_symonii,Solanaceae,juhasz_comparative_1968,Solanum symonii,304,23,32.57,32.93,Solanum_symonii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,530.40245,542.19245,3.362520041996832,0.25721311331544816,0.1612423448,0.012470426350000001,Solanum,NA,NA,NA,NA,NA,NA
Solanum_triflorum,Solanaceae,juhasz_comparative_1968,Solanum triflorum,207,160,26.2,24.77,Solanum_triflorum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,343.21999999999997,306.77645,1.841811482532119,1.345920873911438,0.07104653999999999,0.049084232,Solanum,NA,NA,NA,NA,NA,NA
Soldanella_alpina,Primulaceae,bucher_stomatal_2017,Saldanella alpina L.,242.4,0.5,31.7,31.1,Soldanella_alpina,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,502.445,483.605,2.6095487658471446,0.00528085122863415,0.12179266799999999,2.418025e-4,Soldanella,NA,NA,NA,NA,NA,NA
Solidago_gigantea,Asteraceae,szymura_leaf_2011,Solidago gigantea,212.71,18.39,26.73,20.3,Solidago_gigantea,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,357.24645000000004,206.04500000000002,1.9309027708840674,0.1267801632231521,0.0759898923795,0.00378916755,Solidago,NA,NA,4,kubesova_naturalized_2010,NA,3.64
Sonchus_asper,Asteraceae,zarinkamar_stomatal_2007,Sonchus asper,42.19,42.19,29.333,30,Sonchus_asper,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,430.21244449999995,450,0.42028079688019815,0.4298375176901765,0.018150663033454997,0.0189855,Sonchus,NA,18,NA,garcia_new_2013,NA,1.38
Sophora_alopecuroides,Fabaceae,yang_large-scale_2014,Sophora alopecuroides,196,121,13.6,15,Sophora_alopecuroides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,92.47999999999999,112.5,0.9052499700994977,0.6163823138245005,0.018126079999999996,0.0136125,Sophora,NA,NA,NA,NA,NA,NA
Sorghum_bicolor,Poaceae,xiong_one_2020,Sorghum bicolor,134.0107677,124.87787716666666,25.870726136666665,25.67174967,Sorghum_bicolor,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,83.66180885480097,82.37984138989314,0.8311858851615594,0.7685830854558835,0.011211583231802536,0.010287419714096559,Sorghum,subsp. bicolor race durra,20,2,laurie_nuclear_1985,used diploid,1.4
Sorghum_sudanense,Poaceae,kawamitsu_stomatal_1996,Sorghum sudanense,116.6,94.7,31.5,30.6,Sorghum_sudanense,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,124.03125,117.04500000000002,0.8805599931510456,0.6947383155961129,0.014462043749999999,0.011084161500000002,Sorghum,NA,20,4,paroda_nuclear_1971,NA,9
Spinacia_oleracea,Amaranthaceae,xiong_one_2020,Spinacia oleracea,180.9073917,173.7294112,20.19722829,20.341383496666666,Spinacia_oleracea,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,203.9640152991882,206.8859412792315,1.240856688074232,1.200127465280199,0.03689859800843503,0.03594217276399866,Spinacia,cv. Greenmarket,12,2,barlow_1981,Barlow personal communication,2
Spiraea_crenata,Rosaceae,zarinkamar_stomatal_2007,Spiraea crenata,234.5,0.68,22.89,19,Spiraea_crenata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,261.97605,180.5,1.8228972054145127,0.004387691181604709,0.06143338372499999,1.2274e-4,Spiraea,NA,18,2,dickson_nuclear_1992,NA,0.4
Spiraea_hypericifolia,Rosaceae,zarinkamar_stomatal_2007,Spiraea hypericifolia,296.14,13.97,20.85,20.2,Spiraea_hypericifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,217.36125000000004,204.01999999999998,2.096894935522502,0.09583437502335597,0.064369360575,0.0028501594,Spiraea,NA,NA,NA,NA,NA,NA
Sporobolus_elongatus,Poaceae,kawamitsu_stomatal_1996,Sporobolus elongatus,104.4,123.6,34.3,32.1,Sporobolus_elongatus,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,147.06124999999997,128.80125,0.8585082334597844,0.9512033015944793,0.015353194499999997,0.0159198345,Sporobolus,NA,NA,NA,NA,NA,NA
Stachys_asterocalyx,Lamiaceae,zarinkamar_stomatal_2007,Stachys asterocalyx,281.2,102.91,24.8,24.6,Stachys_asterocalyx,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,307.52000000000004,302.58000000000004,2.368320840141459,0.8597382018323481,0.086474624,0.0311385078,Stachys,NA,NA,NA,NA,NA,NA
Stachys_byzantina,Lamiaceae,zarinkamar_stomatal_2007,Stachys byzanthina,286.1,130.38,23.82,25.47,Stachys_byzantina,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,283.69620000000003,324.36044999999996,2.3143719356733974,1.1277516237834078,0.08116548282000001,0.042290115470999985,Stachys,NA,NA,NA,NA,NA,NA
Stachys_lavandulifolia,Lamiaceae,zarinkamar_stomatal_2007,Stachys lavandulifolia,177.22,78,25.87,25.39,Stachys_lavandulifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,334.62845000000004,322.32605,1.556978804121295,0.6725597035505881,0.059302853909,0.0251414319,Stachys,NA,NA,NA,NA,NA,NA
Stellaria_media,Caryophyllaceae,zarinkamar_stomatal_2007,Stellaria media,45,15,41.2,41.1,Stellaria_media,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,848.7200000000001,844.605,0.6296268924686634,0.20936622395195842,0.0381924,0.012669074999999998,Stellaria,NA,42,7,bennett_nuclear_1972,NA,2
Stenotaphrum_secundatum,Poaceae,kawamitsu_stomatal_1996,Stenotaphrum seundatum,46.6,55.9,36.4,36.3,Stenotaphrum_secundatum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,165.61999999999998,164.71124999999998,0.4066653278832883,0.48648368354768906,0.007717891999999999,0.009207358874999998,Stenotaphrum,NA,18,2,arumuganathan_nuclear_1999,ar,1.08
Sterigmostemum_contortuplicatum,Brassicaceae,zarinkamar_stomatal_2007,Sterigmostemum contortuplicatum,140.33,125.33,32.93,30.34,Sterigmostemum_contortuplicatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,542.19245,460.2578,1.569335486589428,1.2913505609817586,0.07608586650850001,0.057684110074,Sterigmostemum,NA,NA,NA,NA,NA,NA
Stevia_origanoides,Asteraceae,rivera_meso-_2017,Stevia origanoides Kunth,278.84,104.56,17.645,28.85,Stevia_origanoides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,155.6730125,416.16125000000005,1.6708992965319582,1.024436235295416,0.0434078628055,0.043513820300000006,Stevia,NA,NA,NA,NA,NA,NA
Stevia_salicifolia,Asteraceae,rivera_meso-_2017,Stevia salicifolia Cav.,278.84,104.56,18.229,26.456,Stevia_salicifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,166.14822049999998,349.959968,1.7262013758277734,0.9394275577461186,0.04632876980421999,0.03659181425408,Stevia,NA,NA,NA,NA,NA,NA
Syagrus_romanzoffiana,Arecaceae,huang_leaf_2019,Syagrus romanzoffiana,54.92,54.92,25.72,20.72,Syagrus_romanzoffiana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,330.75919999999996,214.65919999999997,0.479705869359346,0.38645045152121504,0.018165295263999997,0.011789083263999998,Syagrus,NA,32,2,roser_nuclear_2014,NA,6.2
Symphytum_asperum,Boraginaceae,zarinkamar_stomatal_2007,Symphytum asperum,257.1,59.87,26.88,29.95,Symphytum_asperum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,361.26719999999995,448.50124999999997,2.3469556367655215,0.608947180938706,0.09288179712,0.026851769837499994,Symphytum,NA,NA,NA,NA,NA,NA
Tagetes_micrantha,Asteraceae,rivera_meso-_2017,Tagetes micrantha Cav,522.83,174.276,21.105,25.675,Tagetes_micrantha,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,222.71051250000002,329.6028125,3.7473080441947695,1.5195730236284957,0.11643973725037503,0.05744185975125001,Tagetes,NA,NA,NA,NA,NA,NA
Tagetes_tenuifolia,Asteraceae,rivera_meso-_2017,Tagetes tenuifolia Cav.,278.842,209.132,19.393,23.321,Tagetes_tenuifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,188.0442245,271.9345205,1.8364399249576289,1.6563083799794591,0.052434627648028996,0.056870210141206,Tagetes,NA,NA,NA,NA,NA,NA
Tanacetum_chiliophyllum,Asteraceae,zarinkamar_stomatal_2007,Tanacetum chiliophyllum,66.24,69.52,36.655,36.733,Tanacetum_chiliophyllum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,671.7945125,674.6566444999999,0.8245691589888832,0.8672408005641283,0.044499668507999995,0.04690212992563999,Tanacetum,NA,NA,NA,NA,NA,NA
Tanacetum_graminifolium,Asteraceae,zarinkamar_stomatal_2007,Tanacetum graminifolius,137.1,109.14,24.5,24.417,Tanacetum_graminifolium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,300.125,298.09494450000005,1.1407148060720693,0.9050025274099668,0.0411471375,0.03253408224273001,Tanacetum,NA,NA,NA,NA,NA,NA
Tanacetum_parthenium,Asteraceae,zarinkamar_stomatal_2007,Tanacetum parthenium,58.23,25.73,34.133,33.867,Tanacetum_parthenium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,582.5308445000001,573.4868445,0.6749860390412367,0.29593072177831065,0.033920771075235,0.014755816508984998,Tanacetum,NA,NA,NA,NA,NA,NA
Taraxacum_mongolicum,Asteraceae,xiong_one_2020,Taraxacum mongolicum,205.423834,161.15573883333334,21.949805646666665,21.304833453333337,Taraxacum_mongolicum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,240.8969839632199,226.94796423713564,1.5312815474892643,1.1659970684149588,0.049485982044761144,0.0365739668533565,Taraxacum,NA,NA,NA,NA,NA,NA
